max_diff,l1_error,l1_norm
0.034732863,0.0073626926,0.025735637
0.024996597,0.006045413,0.020050438
0.02080407,0.0067122187,0.05347769
0.03757471,0.0073820073,0.020071462
0.050376985,0.0107015725,0.012208632
0.053261418,0.0075719203,0.0098901475
0.04186474,0.0092368405,0.021908697
0.039800365,0.0070895753,0.036762998
0.018642237,0.006090423,0.021712074
0.053283982,0.007906432,0.022165444
0.032005366,0.007157175,0.020853423
0.038062792,0.008792815,0.023860482
0.032756068,0.0060461885,0.031925578
0.02886504,0.0073967804,0.018059593
0.03397751,0.007347813,0.02947998
0.027695112,0.010665811,0.02391419
0.020415403,0.0061304052,0.017691799
0.026152128,0.006398407,0.023905804
0.038039517,0.0083809905,0.02689491
0.043455858,0.009524264,0.020694831
0.03894127,0.008484985,0.028378172
0.02862484,0.009540136,0.04155316
0.031857308,0.008830137,0.030970626
0.031387433,0.0073021688,0.022469224
0.059925843,0.009096826,0.013085045
0.069115326,0.010218094,0.012771351
0.050373867,0.010109909,0.027210904
0.056964643,0.008295153,0.02816944
0.022664709,0.00534042,0.03426952
0.044964004,0.008686707,0.024503995
0.025572883,0.008746358,0.024624463
0.031657733,0.0068002795,0.035711247
0.038017973,0.008669037,0.043748662
0.041499376,0.0074088625,0.02859523
0.05125427,0.008714401,0.037441798
0.031139232,0.008120905,0.055120878
0.04722224,0.010201473,0.027163137
0.037162215,0.007539153,0.039088782
0.025066484,0.007964972,0.021303117
0.038600072,0.00722177,0.032237265
0.04186671,0.008035508,0.050531555
0.038914397,0.008878123,0.031717785
0.03670017,0.007315516,0.02653975
0.02127139,0.0056587826,0.02365019
0.041864414,0.008910825,0.024817072
0.045401335,0.009698973,0.032122318
0.032612547,0.0070501473,0.03598161
0.049822032,0.00860082,0.031974133
0.030908316,0.009413449,0.03874069
0.015313062,0.005653909,0.013701509
0.024715915,0.0066792904,0.018999387
0.071069136,0.008876664,0.03736886
0.06012094,0.012353991,0.033309527
0.0633424,0.009002785,0.025536345
0.055515103,0.009424209,0.03133789
0.039627586,0.008987106,0.024316357
0.053227924,0.01128536,0.03196364
0.022592336,0.005808577,0.041231085
0.031052347,0.004872949,0.015577855
0.021010894,0.00600033,0.047648076
0.022001505,0.0067718956,0.02234711
